"Video ID",Title,Length,Published
eJ7ygfnNcSI,"Cattle Mutilation and its Connection to UFOs (S1, E1) UFO Files | Full Episode",43m,"2022-10-11T22:00:30Z"
5g4DUGvo7As,"Zach's Epic Quest to Find Atlantis - Part I (S1, E9) In Search Of | Full Episode","41m 1s","2022-10-10T22:00:02Z"
TrWfjbH0Q9k,"Shirley Jones Has Near-Deadly Run-In With a Ghost (S2, E5) Celebrity Ghost Stories | Full Episode","43m 14s","2022-10-09T22:00:11Z"
ao93HiT9Wac,"Ancient Aliens: Angels in Space","4m 35s","2022-10-09T20:00:00Z"
"7UPoo-YtqpU","Prophecy Guarded Closely by the Vatican for DECADES (S1, E8) Nostradamus Effect | Full Episode","45m 21s","2022-10-08T22:00:04Z"
"wt45Iz-5t4g","My Haunted House: Small Glass Bottle Taken from ""Torture Castle"" Haunts Woman in Her Home","10m 42s","2022-10-07T22:01:08Z"
NOfg7jVJchg,"Magic and Bloopers from Criss' Surprise Party (S4, E16) Criss Angel: Mindfreak | Full Episode","21m 16s","2022-10-06T22:00:19Z"
JCNGXE3L02k,"Darkness Lurks in the Paris Catacombs | The UnXplained",4m,"2022-10-06T20:00:22Z"
5n_WCxjRVMc,"My Ghost Story: Shadows of Ghosts Captured in Photos at the Lemp Mansion","7m 5s","2022-10-05T22:00:01Z"
YIwpwmQL9xY,"Experts Examine Secretive Facility in Utah, AREA 52 (S3, E13) UFO Hunters | Full Episode","44m 40s","2022-10-04T22:00:16Z"
"sFPJjPpxh-U","Man Dies and Came Back to Life After Kayaking Accident (S1, E8) In Search Of | Full Episode","42m 13s","2022-10-03T22:00:20Z"
"HY-UtDg6zms","Michael Urie Summons Spirit With Ouija Board (S2, E4) Celebrity Ghost Stories | Full Episode","43m 12s","2022-10-02T22:00:14Z"
oJbjmQkXkzY,"Ancient Aliens: Ancient Nanostructures","3m 27s","2022-10-02T20:00:11Z"
eMwbuSKHSAw,"The Antichrist Will Rise From Deep Within the Earth (S1, E7) Nostradamus Effect | Full Episode","45m 20s","2022-10-01T22:00:14Z"
m9m9z8SOIH4,"My Haunted House: Exorcism Frees Woman After 15 Years of Strange Behaviors and Events","9m 34s","2022-09-30T22:00:32Z"
"GJKsD-Wr1Fw","Criss Is A Big Kid At Heart (S4, E14) Criss Angel: Mindfreak | Full Episode","21m 17s","2022-09-29T22:00:17Z"
OIoe_PitCY0,"Ark of the Covenant Holds Apocalyptic Power | The UnXplained","4m 20s","2022-09-29T20:00:07Z"
uId1N6BXqK4,"My Ghost Story: Medium Connects With Woman’s Late Son and Shares Intimate Details","7m 13s","2022-09-28T22:00:34Z"
BKMFr_cPrSI,"Woman Unlocks SPECIFIC Family Details From Early 19th Century | Who Was I?: My Past Lives #shorts",45s,"2022-09-28T19:00:08Z"
15_OzC5Y0f8,"Men in Black Are Real And Here to Keep Us Quiet (S3, E12) UFO Hunters | Full Episode","44m 38s","2022-09-27T22:00:01Z"
GINEQ1pfDeo,"Mischievous Spirit Pranks Alice Cooper (S2, E2) Celebrity Ghost Stories | Full Episode","43m 36s","2022-09-25T22:00:05Z"
69KB30k7yW0,"Ancient Aliens: The Hollow Moon","5m 2s","2022-09-25T20:00:03Z"
nTZIfkdxzNI,"My Haunted House: Old Police Film Camera Torments Woman With Terrifying Altered Photos","11m 1s","2022-09-23T22:00:19Z"
eIXteXVzljI,"What NASA Doesn't Want You To See | The Proof Is Out There #shorts",49s,"2022-09-23T19:30:03Z"
eeYhoCyDZvI,"Criss Makes a Million Dollar Bet with Gene Simmons (S4, E13) Criss Angel: Mindfreak | Full Episode","21m 14s","2022-09-22T22:00:15Z"
3aDdlMsdtGU,"Thousands of Human Bones Discovered by Mysterious Lake | The UnXplained","6m 19s","2022-09-22T20:00:01Z"
BgwICZ4dTro,"My Ghost Story: The Ghosts of Wolfe Manor","6m 45s","2022-09-21T22:00:04Z"
