"Video ID",Title,Length,Published
ZGYkH6aAbc0,"Johnny Depp vs Amber Heard: Love and War | 60 Minutes Australia","45m 52s","2022-06-12T11:00:29Z"
zO7agf0pGy4,"EXCLUSIVE: On the road with KISS for their final world tour | 60 Minutes Australia","16m 24s","2022-06-12T10:00:38Z"
N__spMr3Ims,"Brave whistleblowers expose one of Australia's worst child abuse scandals | 60 Minutes Australia","26m 28s","2022-06-12T09:30:04Z"
Z5D5c0_nAHU,"SNEAK PEEK: Shining A Light | 60 Minutes Australia",53s,"2022-06-10T23:00:42Z"
CGgzfHIgBh8,"SNEAK PEEK: Kiss and Tell | 60 Minutes Australia",59s,"2022-06-10T07:38:48Z"
_zQGdYVPfbg,"Exposing the dark underbelly of the cosmetic surgery industry | 60 Minutes Australia","54m 14s","2022-06-09T12:24:31Z"
LG725fBgKZI,"The adrenaline junkies risking their lives for X Games glory | 60 Minutes Australia","14m 11s","2022-06-07T19:00:18Z"
"aG4SV0NL-gA","White Island eruption survivor reflects on inspiring recovery | 60 Minutes Australia","4m 11s","2022-06-05T23:59:14Z"
YVe0YQ5otS0,"Scientist who predicted Boxing Day tsunami says another disaster is coming | 60 Minutes Australia",14m,"2022-06-05T14:00:13Z"
6IRgSSBPrWY,"Cryptocurrency crash causes trillions of dollars worth of damage | 60 Minutes Australia","17m 9s","2022-06-05T12:06:24Z"
67Wl965DhdY,"Stephanie Browitt's moment of triumph after White Island tragedy | 60 Minutes Australia","28m 13s","2022-06-05T11:20:40Z"
HShnv7H2_ro,"SNEAK PEEK: Facing the World | 60 Minutes Australia",58s,"2022-06-03T08:30:59Z"
4DjkrhkgQIM,"The couple who've dedicated their lives to helping Africa's most vulnerable | 60 Minutes Australia","15m 33s","2022-06-02T21:30:00Z"
OOev9WI9Krg,"SNEAK PEEK: Crypto Crash | 60 Minutes Australia",50s,"2022-06-02T08:12:12Z"
wcKGKRCgV5E,"SNEAK PEEK: Facing the World | 60 Minutes Australia",31s,"2022-06-01T07:24:18Z"
eOo4aH5a4BE,"From sports star to behind bars: The fall of Jim Krakouer | 60 Minutes Australia","14m 9s","2022-05-31T04:15:02Z"
2BPB8U76tTI,"Abandoned baby found outside Mexican church sparks fears for missing mother | 60 Minutes Australia","26m 19s","2022-05-31T03:59:17Z"
tU3mMh2vP6c,"Why hasn't the prime suspect in the Madeleine McCann case been charged? | 60 Minutes Australia","16m 39s","2022-05-29T11:57:34Z"
BldHov5r6VQ,"Inside the glitz and glamour of the Cannes Film Festival | 60 Minutes Australia","13m 2s","2022-05-29T09:28:35Z"
"R7lXT-z_cJc","SNEAK PEEK: The Suspect | 60 Minutes Australia",55s,"2022-05-26T09:00:18Z"
dSI8ByZfaIo,"Aussie dad devastated by shock DNA testing revealing his kids aren't his | 60 Minutes Australia","16m 29s","2022-05-25T14:00:41Z"
di6Sm1hl8ck,"SNEAK PEEK: Where is Tahnee? | 60 Minutes Australia",54s,"2022-05-25T09:26:32Z"
"eOSQnLaEy-A","Conman EXPOSED: Meet Australia's answer to the Tinder Swindler | 60 Minutes Australia","32m 48s","2022-05-22T11:46:09Z"
6T9mRY_OHj8,"What does Australia's extraordinary election result mean for its future? | 60 Minutes Australia","7m 33s","2022-05-22T10:58:17Z"
FQ5au1e_Bp4,"How far can you go to protect yourself and your loved ones? | 60 Minutes Australia","13m 59s","2022-05-20T20:30:01Z"
FjUViSagIMg,"SNEAK PEEK: For The Love Of Money | 60 Minutes Australia",1m,"2022-05-19T08:30:17Z"
fAxyF9q8F3w,"Classroom Crisis: Why it's so hard to find a good teacher | 60 Minutes Australia",4m,"2022-05-18T05:13:31Z"
esEjYE1XhB4,"The legal loophole used to set dangerous criminals free | 60 Minutes Australia","14m 31s","2022-05-17T14:00:15Z"
kJtVH1vnLHg,"Grieving parents step up fight to improve children's safety | 60 Minutes Australia","3m 14s","2022-05-15T11:42:15Z"
HSIj7syuggE,"Why are so many teachers quitting the classroom? | 60 Minutes Australia","18m 37s","2022-05-15T11:37:06Z"
"-JQOM1foboc","Royal family drama threatening to derail the Queen's Platinum Jubilee | 60 Minutes Australia","17m 50s","2022-05-15T11:15:27Z"
y28xz3RscuE,"Cricket legend Andrew Symonds looks back on his remarkable career | 60 Minutes Australia","15m 11s","2022-05-15T06:41:16Z"
V30m1Ub1cK8,"SNEAK PEEK: Party Poopers | 60 Minutes Australia",57s,"2022-05-14T03:09:10Z"
"Xzrrr-oNir0","Meet the young Australian designers who conquered the fashion industry | 60 Minutes Australia","13m 35s","2022-05-13T22:30:02Z"
"kMtnuVL-H_A","The Long Goodbye: What it's like to live with Alzheimer's disease | 60 Minutes Australia","13m 30s","2022-05-09T14:45:25Z"
OoljutCn48s,"The Great Debate: Scott Morrison and Anthony Albanese's heated clash | 60 Minutes Australia","1h 17m 35s","2022-05-08T13:36:58Z"
YCMG3AB2YTg,"Government vs sustainability: Why the future of Aussie energy is so uncertain | 60 Minutes Australia","5m 3s","2022-05-06T00:42:13Z"
prEwJDsfWMo,"The Irukandji jellyfish: Hunting one of the most dangerous creatures on Earth | 60 Minutes Australia","13m 28s","2022-05-05T14:00:33Z"
gOVUzGrHfKo,"President Volodymyr Zelensky's full interview in Ukrainian | 60 Minutes Australia","25m 22s","2022-05-04T07:09:01Z"
"-tf4cYWGZtk","SNEAK PEEK: The Great Debate | 60 Minutes Australia",30s,"2022-05-03T07:21:24Z"
sQQyrdY6wxM,"Inside Ukrainian President Zelensky's family life | 60 Minutes Australia","2m 19s","2022-05-03T01:35:12Z"
B9YmpIn8aOQ,"The outrageous amount of money we spend on our pets | 60 Minutes Australia","13m 9s","2022-05-02T18:30:07Z"
Py6W9J0MRlc,"Australia's richest men slam government for climate inaction | 60 Minutes Australia","4m 12s","2022-05-01T23:00:05Z"
4uFhG3Nzym0,"Can renewable energy turn Australia into a global superpower? | 60 Minutes Australia","20m 10s","2022-05-01T11:57:35Z"
lSmpeKOIUQc,"Exclusive interview with Ukraine President Volodymyr Zelensky | 60 Minutes Australia","25m 11s","2022-05-01T11:26:55Z"
wDC6_S0GA3c,"SNEAK PEEK: Green is Gold | 60 Minutes Australia",53s,"2022-04-29T07:21:25Z"
xzXhLeJL4MQ,"SUNDAY on #60Mins, Ukraine’s president has a message for Australia #Shorts | 60 Minutes Australia",20s,"2022-04-29T06:59:24Z"
jOkhMdI4dd8,"SNEAK PEEK: The President | 60 Minutes Australia",56s,"2022-04-28T07:54:11Z"
tFQ3Sd9b_Sc,"The Red Centre: Journeying through the heart of Australia | 60 Minutes Australia","15m 34s","2022-04-27T01:30:56Z"
Bm6reyzvfMg,"Victims of monster flood say evacuation warnings came too late | 60 Minutes Australia","8m 48s","2022-04-27T00:09:04Z"
"yVbra-Ct3Sg","Searching for the 'real' Australia in its remote regions | 60 Minutes Australia","15m 23s","2022-04-26T07:54:00Z"
YOHp76k5Z80,"From Top End to bottom: Discovering Australia's heartland | 60 Minutes Australia","14m 48s","2022-04-26T00:06:47Z"
"nhZCL7-cvL4","Emotional moment couple meet their adopted children for the very first time | 60 Minutes Australia","15m 37s","2022-04-24T20:45:01Z"
ypuv18xLaZM,"The impossible decision facing a flood-ravaged community | 60 Minutes Australia","25m 26s","2022-04-24T11:51:36Z"
7L4U77mJtl8,"Johnny Depp vs Amber Heard: Who will win Hollywood’s biggest drama? | 60 Minutes Australia","16m 15s","2022-04-24T11:51:34Z"
mkA5aYa0y8E,"Johnny Depp versus Amber Heard #Shorts | 60 Minutes Australia",20s,"2022-04-22T00:10:56Z"
AHpQne2CEtw,"The Hell of High Water #Shorts | 60 Minutes Australia",15s,"2022-04-22T00:08:45Z"
Xb2f4w4a59E,"Is this what Aussie men and women really want in the bedroom? | 60 Minutes Australia","15m 28s","2022-04-21T17:30:02Z"
BVmiBLkTQYQ,"SNEAK PEEK: In Too Depp | 60 Minutes Australia",48s,"2022-04-21T08:28:51Z"
DbLKKkIThZY,"SNEAK PEEK: The Hell of High Water | 60 Minutes Australia",55s,"2022-04-20T08:30:03Z"
co0E7_dCAh4,"Wasting away: Identical twin sisters' heartbreaking battle with anorexia | 60 Minutes Australia","15m 59s","2022-04-19T05:30:04Z"
q79GURoPsx0,"Inside the trial of Louise Woodward: Baby killer or victim of flawed justice? | 60 Minutes Australia","43m 57s","2022-04-17T10:01:00Z"
"P2K-VuIez9s","SNEAK PEEK: The Trial of Louise Woodward | 60 Minutes Australia",57s,"2022-04-13T08:30:40Z"
"PPj6vFgI-dU","The rare disorder that could hold the secret of what makes us who we are | 60 Minutes Australia","13m 42s","2022-04-12T20:45:01Z"
ITh16zyDolI,"Exclusive access to Poland's frontline amid fears of Russian invasion | 60 Minutes Australia","5m 27s","2022-04-11T01:24:25Z"
wt3_0ZnJdzY,"Former intelligence officer warns Putin could force NATO into war | 60 Minutes Australia","3m 25s","2022-04-11T01:24:21Z"
zRsw4O4iWtM,"How can we keep our kids safe online in a digital age? | 60 Minutes Australia","3m 34s","2022-04-11T01:24:13Z"
9ll1jdveSdQ,"Major podcast investigation reveals new evidence on conwoman Melissa Caddick | 60 Minutes Australia","2m 45s","2022-04-10T10:02:28Z"
"6rPe-Jt8QfU","Is Poland the next country in Vladimir Putin's sights? | 60 Minutes Australia","17m 13s","2022-04-10T09:51:45Z"
8Ka0FfYZYlw,"US lawyer to sue social media giants over children's safety | 60 Minutes Australia","3m 57s","2022-04-10T09:25:43Z"
flmP3_jSBZ8,"Grieving parents take on social media giant to save precious lives | 60 Minutes Australia","16m 54s","2022-04-10T09:25:37Z"
KE3WctLPWIY,"SNEAK PEEK: On the Brink | 60 Minutes Australia",53s,"2022-04-07T08:00:14Z"
"zZYV-pYm5p8","The globe-trotting spy story of the man who exposed Israel's nuclear weapons | 60 Minutes Australia","12m 27s","2022-04-06T14:00:35Z"
uN39qpf2HoQ,"SNEAK PEEK: For Tilly's Sake | 60 Minutes Australia",46s,"2022-04-06T08:23:30Z"
PB0Z8ytN6YM,"Renee Zellweger opens up about balancing family with fame | 60 Minutes Australia","11m 39s","2022-04-03T02:00:10Z"
97a_s6aUI9M,"The Trump Religion: Could his return spark civil war? | Under Investigation","41m 8s","2022-03-30T10:30:02Z"
guOrtCp1hwk,"Inside Olympian Jana Pittman's remarkable comeback from injury | 60 Minutes Australia","13m 16s","2022-03-29T21:30:02Z"
kNJokCipSjI,"SNEAK PEEK: Is Trump Back? | Under Investigation Australia",30s,"2022-03-29T00:30:40Z"
ZB04WZwH0Sk,"Julian Assange's lawyer reveals how the WikiLeaks founder is coping in prison | 60 Minutes Australia","8m 37s","2022-03-27T23:52:51Z"
V8zYQp3rrG8,"Politician calls on Australia's Prime Minister to free Julian Assange | 60 Minutes Australia","5m 14s","2022-03-27T20:00:09Z"
iJ26Q4LiceU,"How Kylie Moore-Gilbert survived 804 days in Iran's worst prison | 60 Minutes Australia","25m 24s","2022-03-27T11:23:59Z"
gfpxU8HxKnc,"Behind the scenes of Julian Assange's maximum-security wedding | 60 Minutes Australia","20m 28s","2022-03-27T10:09:31Z"
ZEL9LO_VXQA,"Foo Fighters: Dave Grohl and Taylor Hawkins open up on life and music | 60 Minutes Australia","15m 27s","2022-03-26T05:22:59Z"
jaEwuUzb6DI,"Foo Fighters' Dave Grohl: The nicest guy in rock and roll | 60 Minutes Australia","14m 24s","2022-03-26T05:18:44Z"
OhXK1p7EaD0,"The untold story of what really happened to Kylie Moore-Gilbert #Shorts | 60 Minutes Australia",15s,"2022-03-24T04:53:32Z"
_TlQv7cmZ3g,"SNEAK PEEK: Just Married | 60 Minutes Australia",59s,"2022-03-24T04:37:40Z"
7F8sSl1lT5w,"The Granny Killer: Is this Australia's worst ever serial killer? | Under Investigation","40m 32s","2022-03-23T11:00:03Z"
b7aCSRa6iNc,"SNEAK PEEK: Inescapable | 60 Minutes Australia",56s,"2022-03-23T06:31:47Z"
kIVLh_rn_WA,"Back in business: Christianity's second coming in Russia | 60 Minutes Australia","12m 24s","2022-03-22T18:30:27Z"
PNEFwF8nV78,"Ukrainian MP Alexey Goncharenko on defending his country from Putin | 60 Minutes Australia","3m 44s","2022-03-22T07:09:43Z"
3SIVWeXsqZs,"Former head of MH370 search says it should never have been called off | 60 Minutes Australia","4m 1s","2022-03-20T23:59:23Z"
av6L5c_FnyM,"MAJOR UPDATE: Could there be a new search for missing flight MH370? | 60 Minutes Australia","6m 2s","2022-03-20T10:38:23Z"
8CX3nJcTmhk,"EXPOSED: The Australian mining industry's darkest secret | 60 Minutes Australia","27m 22s","2022-03-20T10:24:40Z"
vQMKbn5WrB8,"Ukraine’s ‘secret weapons’: Inside the training camps for foreign fighters | 60 Minutes Australia","11m 27s","2022-03-20T09:50:51Z"
"QnCOGuRr-Ok","Inside the training camps for foreign fighters helping Ukraine #Shorts | 60 Minutes Australia",15s,"2022-03-17T07:29:30Z"
"dFAyKmG-eyI","SNEAK PEEK: Secret Weapons | 60 Minutes Australia",53s,"2022-03-17T07:21:42Z"
APbU9CF_UYE,"Can curfews reduce the number of young lives lost on the road? | 60 Minutes Australia","14m 43s","2022-03-16T20:30:01Z"
1iV8J7h85mk,"The Tyrant: Will Vladimir Putin spark another world war? | Under Investigation","38m 22s","2022-03-16T11:00:02Z"
lCjELkNDfVs,"The mining industry's dirty and depraved secret #Shorts | 60 Minutes Australia",27s,"2022-03-16T07:11:46Z"
JZZjLvbeJyI,"SNEAK PEEK: Lower Than Low | 60 Minutes Australia",52s,"2022-03-16T07:01:01Z"
KBw44d5FfEs,"Inspiring young woman born without arms and legs determined to help others | 60 Minutes Australia","13m 29s","2022-03-15T02:00:11Z"
1y7TA6Bzb7c,"Former White House insider says US democracy is under threat | 60 Minutes Australia","5m 46s","2022-03-14T00:02:32Z"
OqPw4_l18DE,"Meet the 'real' Anthony Albanese: Will he be Australia's next Prime Minister? | 60 Minutes Australia","16m 4s","2022-03-13T11:05:23Z"
bU4JKV9Opt0,"The second coming of Donald Trump: Can he become president again? | 60 Minutes Australia",21m,"2022-03-13T10:39:10Z"
QTQ4O4_a_Mo,"Russian oligarch puts million-dollar bounty on Vladimir Putin's head | 60 Minutes Australia","9m 37s","2022-03-13T10:08:26Z"
zgAM59eMZt4,"SNEAK PEEK: Albo | 60 Minutes Australia",38s,"2022-03-12T01:33:05Z"
XZnvSOVOXVo,"On the road with the nicest man in Hollywood: Matt Damon | 60 Minutes Australia","13m 52s","2022-03-10T19:30:05Z"
zm3YuYiiUzA,"The counterattack Putin didn't see coming #Shorts | 60 Minutes Australia",15s,"2022-03-10T07:56:20Z"
7YCXkxsDhi8,"SNEAK PEEK: Frozen | 60 Minutes Australia",50s,"2022-03-10T07:52:02Z"
hoquvt3fHhI,"The Nuclear Dilemma: Is it time to step out of Fukushima's shadow? | Under Investigation","40m 47s","2022-03-09T22:41:08Z"
okTSOeR6Ld0,"SNEAK PEEK: The Second Coming | 60 Minutes Australia","1m 1s","2022-03-09T07:00:13Z"
a1tTorRklmk,"Unorthodox, unpredictable and unwilling to go quietly #Shorts | 60 Minutes Australia",15s,"2022-03-09T07:00:00Z"
N86Ht_JMT8Y,"What happens to sports stars after they hang up their boots? | 60 Minutes Australia","14m 33s","2022-03-07T20:00:09Z"
g7JxbejCQz0,"The photocopier salesman accused of stealing half a billion dollars | 60 Minutes Australia","21m 33s","2022-03-06T10:54:05Z"
uZQ4rtTsAdE,"The terrifying triple zero crisis costing Australians their lives | 60 Minutes Australia","19m 42s","2022-03-06T10:31:34Z"
iWntXrLFaSc,"Volodymyr Zelensky: From actor and comedian to taking on Putin | 60 Minutes Australia","9m 31s","2022-03-06T10:00:01Z"
RsUHe3ifDSY,"Shane Warne: Rare interview with 23-year-old cricketing legend | 60 Minutes Australia","11m 25s","2022-03-04T23:58:13Z"
WgvFxX2W1QU,"Cricket legend Shane Warne on wickets, women and winning | 60 Minutes Australia","14m 11s","2022-03-04T23:33:33Z"
Off6FWP4FOw,"Innocent man labelled a paedophile by British newspaper | 60 Minutes Australia","13m 45s","2022-03-04T13:00:20Z"
MWW4r8Jra8E,"What happens when 000 lifesavers are too busy to pick up the phone? #Shorts | 60 Minutes Australia",15s,"2022-03-04T03:53:59Z"
"rFOcO-WkYSY","The biggest bank heist ever? #Shorts | 60 Minutes Australia",15s,"2022-03-04T03:12:30Z"
"-ppW7MEFI1Q","SNEAK PEEK: No Answer | 60 Minutes Australia",48s,"2022-03-03T07:39:28Z"
vjLvzTN47No,"'Mr. Cruel' breakthrough: New witness speaks out about potential sighting | Under Investigation","4m 2s","2022-03-02T11:30:11Z"
Jaq001Evc_c,"Hunting Mr. Cruel: Where is Australia's worst serial killer? | Under Investigation","43m 2s","2022-03-02T11:23:26Z"
"-0_ISpABsLU","SNEAK PEEK: Half A Billion Dollar Bill | 60 Minutes Australia",44s,"2022-03-02T07:40:10Z"
dJSIkIEhaiE,"The legendary Clive James and his never-ending love for Australia | 60 Minutes Australia","13m 30s","2022-02-28T17:15:02Z"
MByRzn6GDeA,"Aussie actor opens up about battle with little-known debilitating illness | 60 Minutes Australia","17m 39s","2022-02-27T10:43:24Z"
8iYo6aNiFh8,"How Hollywood turned con artist Anna Sorokin into a star | 60 Minutes Australia","16m 23s","2022-02-27T10:21:04Z"
VZ10LZo14wI,"Is war with Ukraine just the beginning of Vladimir Putin's master plan? | 60 Minutes Australia","11m 4s","2022-02-27T09:50:54Z"
YR36SCd3E98,"The young people on the frontline of the Israeli-Palestinian conflict | 60 Minutes Australia","13m 34s","2022-02-25T17:30:03Z"
cnntRYuqF3w,"SNEAK PEEK: The Pain of Joy | 60 Minutes Australia",48s,"2022-02-24T07:36:53Z"
6F3bjzIEF5M,"Foul play or misadventure? Four unsolved cases that continue to baffle police | Under Investigation","42m 24s","2022-02-23T11:00:38Z"
0TGCIxaKJOU,"SNEAK PEEK: Faker's Delight | 60 Minutes Australia",48s,"2022-02-23T07:15:52Z"
"u-IbktKvz1E","Former royal security officer says Prince Andrew has been 'protected' | 60 Minutes Australia","2m 50s","2022-02-23T03:32:22Z"
GEl_3M1HXYI,"Man vs Woman vs Wild: Battle of the sexes in the Aussie outback | 60 Minutes Australia","34m 39s","2022-02-21T23:00:07Z"
"olDA7QR-vO0","Former pilot reveals why he's 'confident' MH370 will be found | 60 Minutes Australia","6m 18s","2022-02-20T22:19:41Z"
xc_6ZJkYGdM,"The personal toll of the massive search for doomed flight MH370 | 60 Minutes Australia","5m 13s","2022-02-20T20:00:13Z"
"Jq-d4Kl8Xh4","FINDING MH370: New breakthrough could finally solve missing flight mystery | 60 Minutes Australia","19m 53s","2022-02-20T10:45:48Z"
1jaFsij5a_A,"Inside the court case that ended in the humiliation of Prince Andrew | 60 Minutes Australia","27m 29s","2022-02-20T10:28:05Z"
LXmnjE_S2Rw,"Bred for spare parts? The baby boy born to save his sister's life | 60 Minutes Australia","12m 23s","2022-02-18T19:15:00Z"
2fQDYzlEbBg,"SNEAK PEEK: Finding MH370 | 60 Minutes Australia",50s,"2022-02-17T07:01:14Z"
exFkkR7dKVU,"Journalist George Negus reflects on his incredible career | 60 Minutes Australia","9m 5s","2022-02-17T02:21:02Z"
bSMfOPw8JA0,"The Unidentified: Are we alone in the universe? | Under Investigation","42m 9s","2022-02-16T10:58:47Z"
J9zJAzE1qCM,"SNEAK PEEK: $ettled | 60 Minutes Australia",56s,"2022-02-16T08:37:42Z"
cmLwFH8vgd8,"Ford vs Holden: Inside Australia's great racing rivalry | 60 Minutes Australia","14m 14s","2022-02-15T20:15:00Z"
SObVmuBjQWA,"SNEAK PEEK: The Unidentified | Under Investigation",40s,"2022-02-15T07:07:38Z"
0hQX__jfzn4,"Scott and Jenny Morrison reveal their struggle to start a family | 60 Minutes Australia","5m 8s","2022-02-13T19:00:00Z"
nwY2_rsGVkI,"Where is Peng Shuai? Why the world is worried about a Chinese tennis star | 60 Minutes Australia","23m 25s","2022-02-13T10:46:00Z"
zNQxLQRdX4Y,"Meet the Morrisons: Aussie PM's secret weapon for re-election | 60 Minutes Australia","23m 25s","2022-02-13T10:16:00Z"
a4MntwgsiV8,"The deadly epidemic the UK tried to hide | 60 Minutes Australia","12m 42s","2022-02-11T17:45:00Z"
gI4xgXdYZWI,"SNEAK PEEK: Dangerous Game | 60 Minutes Australia",54s,"2022-02-10T06:45:35Z"
"-QsRtcHEmaI","Operation London Bridge: Will the monarchy survive after Queen Elizabeth dies? | Under Investigation","43m 5s","2022-02-10T00:38:33Z"
pbRzWGbvc9U,"SNEAK PEEK: Meet The Morrisons | 60 Minutes Australia",57s,"2022-02-09T07:30:05Z"
nEtCct1twFM,"SNEAK PEEK: Operation London Bridge | Under Investigation",40s,"2022-02-08T01:45:16Z"
6o2TPzwIxB8,"Horrific evidence of doctors raiding morgues for body parts | 60 Minutes Australia","14m 19s","2022-02-07T13:00:37Z"
